absolute_path,relative_path,file_type,size,modified_time,sha256,selected_as_reference,selection_reason
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\analysis_task\validation_result.py,height_based_obstacle_replay/analysis_task/validation_result.py,py,3037,2026-07-23T01:25:47.326789+00:00,5faf4ce28e9d34c9db010609464c242e659902d91916f975b09fa62fcad2d9d5,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e\data_quality_after_final.json,height_based_obstacle_replay/artifacts/e2e/data_quality_after_final.json,json,1376,2026-07-23T02:04:30.017202+00:00,81134b321875de221051ce94c3431f174a53c6ba1fb483953d07eca2b6f681c1,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e\dynamic_data_quality.json,height_based_obstacle_replay/artifacts/e2e/dynamic_data_quality.json,json,341,2026-07-23T02:04:29.988194+00:00,fd8d0d74e0d35abfad69aef1eab1ad065948fad377f39901726d44e290a78fb1,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e\stability_after_clean.json,height_based_obstacle_replay/artifacts/e2e/stability_after_clean.json,json,96022374,2026-07-23T01:58:50.642881+00:00,f1c1047d29b8753f928254ed8a11c82a91bda32517eb9b380d0438718253c89b,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e\stability_after_final.json,height_based_obstacle_replay/artifacts/e2e/stability_after_final.json,json,96120531,2026-07-23T02:03:53.046686+00:00,f188d7b087eb21d54fca8c9ca6374fd548abeaafc374a5b23ad139592d87a1b8,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e\stability_round2_final.json,height_based_obstacle_replay/artifacts/e2e/stability_round2_final.json,json,164131820,2026-07-23T03:34:12.279955+00:00,d3779e093445a005b51b60a2f76ae4184104cd3d0ff62fb8572b31349ca2e1ea,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e\static_data_quality.json,height_based_obstacle_replay/artifacts/e2e/static_data_quality.json,json,338,2026-07-23T02:04:29.968198+00:00,716dcfbe64b3bedd08f1751027b410767628a6a64bbbe79a26bee7e0549d83a0,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e\test_summary.json,height_based_obstacle_replay/artifacts/e2e/test_summary.json,json,90986761,2026-07-23T00:36:43.863726+00:00,67882730e719085acfd58d5e52eb9e49defd27b5b70a3e253784d6ce73cec637,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e\vision_after_full.json,height_based_obstacle_replay/artifacts/e2e/vision_after_full.json,json,87336902,2026-07-23T01:49:00.702132+00:00,f086e0d07d6753b0564feb48dc5e55f85f1e3cd1378731e6f23bd3517c3db23d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e\vision_after_full_clean.json,height_based_obstacle_replay/artifacts/e2e/vision_after_full_clean.json,json,86744708,2026-07-23T01:54:58.066387+00:00,836f861fdc392e08a50d1e20324d8c84e3869f75e84305350d73a10961fc5a59,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e\vision_round2_final.json,height_based_obstacle_replay/artifacts/e2e/vision_round2_final.json,json,91409210,2026-07-23T03:30:32.600872+00:00,a645367666671ed4d0bc610881ab35e2df7f3ac20fa874f23d4983b871be1ba9,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\10cm_closed\physical_success.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/10cm_closed/physical_success.json,json,4657,2026-07-23T06:19:03.637157+00:00,52c3d0b5c82c4bb623e083bcc6ea595e70a3afed9df98603b384b76b2b0c61ee,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\10cm_closed\summary.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/10cm_closed/summary.json,json,164339412,2026-07-23T06:19:11.436459+00:00,1ccf75a4a775c9ed50ecf748170e66186d91bf9a443ad714031b94e4627afc94,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\10cm_closed_rerun2\physical_success.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/10cm_closed_rerun2/physical_success.json,json,4428,2026-07-23T06:33:50.542783+00:00,8d8f01eaa12f56f9e19fd2c48f3448f944c1bd731c33ccd0a71f902144e69a8a,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\10cm_closed_rerun2\physical_success_recomputed_after_analyzer_fix.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/10cm_closed_rerun2/physical_success_recomputed_after_analyzer_fix.json,json,5075,2026-07-23T08:35:11.203609+00:00,7ada5f9bcb706119dd5fa4665ab1fb7c62d097ab4816142b89014a137f5c12e5,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\10cm_closed_rerun2\summary.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/10cm_closed_rerun2/summary.json,json,170722656,2026-07-23T06:33:59.681531+00:00,ef9413e57aea52df58fafa6bbd7be1b58d824e5da2468581005042243d9a9272,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\10cm_open_rerun3\physical_success.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/10cm_open_rerun3/physical_success.json,json,4872,2026-07-23T07:59:06.561739+00:00,696e438b7b839a4a0bc787d4e378e4d588fd38bccfd9bfcf621510296821585a,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\10cm_open_rerun3\physical_success_recomputed_after_analyzer_fix.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/10cm_open_rerun3/physical_success_recomputed_after_analyzer_fix.json,json,5079,2026-07-23T08:35:15.073943+00:00,05c72a1a6e1249daddad4d72f0d8bb8ba6feb6fdfc9ba318d03c6046ea438a5a,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\10cm_open_rerun3\process.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/10cm_open_rerun3/process.json,json,492,2026-07-23T07:46:01.256361+00:00,19f105156b7625cf9d4b7f74046ed671941be87c45c6969f664736c8d470cf86,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\10cm_open_rerun3\summary.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/10cm_open_rerun3/summary.json,json,170077082,2026-07-23T07:59:16.874609+00:00,084b875a3c248104132276b2356876517f7a6c01bf386fae4c75385ba5134787,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\5cm_closed\physical_success.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/5cm_closed/physical_success.json,json,4518,2026-07-23T07:02:15.274750+00:00,94ce501149b012b2afeecdf19f28c2538086ac5f293807101de5be0506fb6d7f,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\5cm_closed\summary.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/5cm_closed/summary.json,json,164280783,2026-07-23T07:02:22.645010+00:00,36de05616608130f879491a48766e985478b8526948704b062048c2ac9323386,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\5cm_closed_rerun3\physical_success.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/5cm_closed_rerun3/physical_success.json,json,4860,2026-07-23T07:43:42.925275+00:00,f75e0f6a4983c5171c127425646bcf6fd2cc4c11bc0d9cc398f84fb8ce417b36,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\5cm_closed_rerun3\physical_success_recomputed_after_analyzer_fix.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/5cm_closed_rerun3/physical_success_recomputed_after_analyzer_fix.json,json,5068,2026-07-23T08:35:01.348731+00:00,aa3f54a93c14f61df7b7662c73b9e960b94510bc29a4d18ab19def84e2d85a63,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\5cm_closed_rerun3\process.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/5cm_closed_rerun3/process.json,json,495,2026-07-23T07:14:17.601383+00:00,dba7c89a0ed4368c0585c241187317200f6efd0b5e7501be8e0f87971a04a505,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\5cm_closed_rerun3\summary.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/5cm_closed_rerun3/summary.json,json,170211371,2026-07-23T07:43:52.260564+00:00,ea93d25c06b5a77c4900bf0aa7f2c9b90c5d5e62c2b26a4e8eb5e78fb6bf58ae,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\5cm_open\physical_success.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/5cm_open/physical_success.json,json,4864,2026-07-23T05:50:00.617789+00:00,b786688af76ae5f647a5364b3121ccea9d1ccc79bcff2add88fe5b0f2d80b186,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\5cm_open\summary.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/5cm_open/summary.json,json,163954127,2026-07-23T05:50:08.955173+00:00,ace8728e15f0b10dc51bdb2116186a7ec689555faa69217756fe95c91a7e9f8c,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\5cm_open_rerun3\physical_success.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/5cm_open_rerun3/physical_success.json,json,4951,2026-07-23T08:30:18.758323+00:00,53964e934c742ca91504d0c2a09afca8a22b8a1a4131aad860851f9ab2ca6de0,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\5cm_open_rerun3\physical_success_recomputed_after_analyzer_fix.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/5cm_open_rerun3/physical_success_recomputed_after_analyzer_fix.json,json,5069,2026-07-23T08:35:07.444892+00:00,4a64861b984df64b9559c4aa728f1cfa0b357f7c6cbb2bedc92914d7c502af97,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\5cm_open_rerun3\process.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/5cm_open_rerun3/process.json,json,489,2026-07-23T07:59:55.662118+00:00,447ebb0a8681e4d4b71cae112825a6e643d305ed5e7a284b88c3259def12e828,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\e2e_simtime_physical\5cm_open_rerun3\summary.json,height_based_obstacle_replay/artifacts/e2e_simtime_physical/5cm_open_rerun3/summary.json,json,164309083,2026-07-23T08:30:26.504673+00:00,eedf9a13f6e19f4b5c60c7888dd8cfa49d5cfd2b4b03ab5f2d40f5e2514849b0,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\feedback_baseline\source_file_snapshot.json,height_based_obstacle_replay/artifacts/feedback_baseline/source_file_snapshot.json,json,45428,2026-07-23T01:18:08.848218+00:00,1f757fc05f2940a039694881b6df30898b56793e2a56c3a7e4bb5bd30c0c2116,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\feedback_baseline\stability_baseline.json,height_based_obstacle_replay/artifacts/feedback_baseline/stability_baseline.json,json,90813446,2026-07-23T01:24:09.616365+00:00,cb3297e3067456a7f56c9f28ba5e3272572b41b17462725a34b6e735180069f1,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\feedback_baseline\vision_baseline.json,height_based_obstacle_replay/artifacts/feedback_baseline/vision_baseline.json,json,80868166,2026-07-23T01:20:17.546884+00:00,4e0874a9c7dd7ec6b4bc6e4a1cf3abf9b15197753b68ee1b179e758d61ffd529,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\feedback_round2_final\camera_provenance_smoke.json,height_based_obstacle_replay/artifacts/feedback_round2_final/camera_provenance_smoke.json,json,8602,2026-07-23T03:37:51.842269+00:00,fae1787dd9f85743c5edc023ddbc152ba774e8e035a84a91504c88611b9aaf9b,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\final_verification_20260723_043357\e2e_ab_matrix_after_fix.json,height_based_obstacle_replay/artifacts/final_verification_20260723_043357/e2e_ab_matrix_after_fix.json,json,7619,2026-07-23T08:35:15.074943+00:00,56a9d16c049c03e4798edaef367f25de22f2cf22bdc259bb6631d9e1e4efda96,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\final_verification_20260723_043357\hashes_after.json,height_based_obstacle_replay/artifacts/final_verification_20260723_043357/hashes_after.json,json,1504,2026-07-23T08:34:16.863080+00:00,9e6e14d3f54682e552ec2cb0c3f62f0c9771a644e5c2830b338c990495a055b9,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\final_verification_20260723_043357\manifest.json,height_based_obstacle_replay/artifacts/final_verification_20260723_043357/manifest.json,json,183,2026-07-23T08:33:57.063124+00:00,131431f0dd4bc9d481bf7573f616d8ed57e5f57105e9062d60077e44353e8f0e,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\final_verification_20260723_043357\verification_exit_codes.json,height_based_obstacle_replay/artifacts/final_verification_20260723_043357/verification_exit_codes.json,json,224,2026-07-23T08:36:33.313434+00:00,1e38821759620313210c6fa051e831b93091efb011b5b1085733d7c5bd28eb0c,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\pre_refactor_20260723_012630\backup_manifest.json,height_based_obstacle_replay/artifacts/pre_refactor_20260723_012630/backup_manifest.json,json,3113,2026-07-23T05:27:56.616477+00:00,58009655a9e727b600c814d2afa33b2bbf1462613f50b7422f5b3968566e0429,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\pre_refactor_20260723_012630\steps_hashes_before.json,height_based_obstacle_replay/artifacts/pre_refactor_20260723_012630/steps_hashes_before.json,json,6436,2026-07-23T05:26:38.578370+00:00,9b468e9d6c1ee5f73882dc21a49f6084bae29507eaa35cdb4b52b5d7a25154f3,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\__init__.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/__init__.py,py,59,2026-07-07T22:21:36.487759+00:00,4e19208805886e1e06365ea35adb56e4dadd9f5f3eb82cc90662ec6d879a7b79,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\camera_validation.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/camera_validation.py,py,10418,2026-07-14T03:54:27.311969+00:00,22928380fcf88420f643fd116c1029a8f809b8203f6228cefc7360d18b8269d9,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\command_model.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/command_model.py,py,6994,2026-07-22T22:10:45.486964+00:00,8682c8cd4f5ad5830680bbd4a3cf16283a9d1e8cc412710bd9f141c11e7f5892,false,candidate or supporting source; not frozen as primary reference
