method,seed,height_mm,run,artifact_role,path,bytes,sha256,checkpoint_modules,training_status,config_snapshot,used_by_development_gate,promoted,visualization_recommendation,notes,attempt
B,29,100,method-B-v34_seed-29_stage-100mm_attempt002,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\agent_17600.pt,3165832,174689ae199efbb38d17e90039516ce56ad38a49c21b937144b24168f9658dd5,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""dcf500751263661930a30cffff3f029e45d081894019cdef594e3d0c01836066"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1], ""residual_phase_window"": [8, 10], ""residual_projection"": ""wheel_center_z_deficient_diagonal_downward_support_phase9_counter_yaw_emergency_gate"", ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,2
B,29,100,method-B-v34_seed-29_stage-100mm_attempt002,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\agent_19200.pt,3165832,25ddab26318409892b19924581cf41e0286178c080ad2630df3dadb4e8423faf,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""dcf500751263661930a30cffff3f029e45d081894019cdef594e3d0c01836066"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1], ""residual_phase_window"": [8, 10], ""residual_projection"": ""wheel_center_z_deficient_diagonal_downward_support_phase9_counter_yaw_emergency_gate"", ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,2
B,29,100,method-B-v34_seed-29_stage-100mm_attempt002,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\agent_20800.pt,3165832,6594afde12e6a77ebb38c73d0a3d2a6e1d74902e1bd8fd75c3aab032d4667724,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""dcf500751263661930a30cffff3f029e45d081894019cdef594e3d0c01836066"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1], ""residual_phase_window"": [8, 10], ""residual_projection"": ""wheel_center_z_deficient_diagonal_downward_support_phase9_counter_yaw_emergency_gate"", ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,2
B,29,100,method-B-v34_seed-29_stage-100mm_attempt002,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\agent_22400.pt,3165832,02720f07b146bd4a0d84253fe4d6844f3ebf9fec4e8db7a1a9e084fe2cfd9e0f,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""dcf500751263661930a30cffff3f029e45d081894019cdef594e3d0c01836066"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1], ""residual_phase_window"": [8, 10], ""residual_projection"": ""wheel_center_z_deficient_diagonal_downward_support_phase9_counter_yaw_emergency_gate"", ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,2
B,29,100,method-B-v34_seed-29_stage-100mm_attempt002,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\agent_24000.pt,3165832,bf4e883f368bb155355c072858c294e3e2210cab4244f6889c149febedd7034a,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""dcf500751263661930a30cffff3f029e45d081894019cdef594e3d0c01836066"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1], ""residual_phase_window"": [8, 10], ""residual_projection"": ""wheel_center_z_deficient_diagonal_downward_support_phase9_counter_yaw_emergency_gate"", ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,2
B,29,100,method-B-v34_seed-29_stage-100mm_attempt002,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\agent_25600.pt,3165832,415d4b2daf89030e61d0f906bd6aa73cf4eef63691ed8ffe2a9a2ae2fa9ad3f5,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""dcf500751263661930a30cffff3f029e45d081894019cdef594e3d0c01836066"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1], ""residual_phase_window"": [8, 10], ""residual_projection"": ""wheel_center_z_deficient_diagonal_downward_support_phase9_counter_yaw_emergency_gate"", ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,2
B,29,100,method-B-v34_seed-29_stage-100mm_attempt002,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\agent_27200.pt,3165832,6a074ebf9c5f8c4b1c4f26ac9ed6edf6655bd57c6b95ab2b1c3d3439cbb63015,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""dcf500751263661930a30cffff3f029e45d081894019cdef594e3d0c01836066"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1], ""residual_phase_window"": [8, 10], ""residual_projection"": ""wheel_center_z_deficient_diagonal_downward_support_phase9_counter_yaw_emergency_gate"", ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,2
B,29,100,method-B-v34_seed-29_stage-100mm_attempt002,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\agent_28800.pt,3165832,c58e5e31aa76f97173bf139c1d1983935e19816626455275b8aa13436e8029ea,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""dcf500751263661930a30cffff3f029e45d081894019cdef594e3d0c01836066"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1], ""residual_phase_window"": [8, 10], ""residual_projection"": ""wheel_center_z_deficient_diagonal_downward_support_phase9_counter_yaw_emergency_gate"", ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,2
B,29,100,method-B-v34_seed-29_stage-100mm_attempt002,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\agent_30400.pt,3165832,ecc690343c8c51fa800282cd40e1494131b4b492115349341deaf0ba0f1d0dca,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""dcf500751263661930a30cffff3f029e45d081894019cdef594e3d0c01836066"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1], ""residual_phase_window"": [8, 10], ""residual_projection"": ""wheel_center_z_deficient_diagonal_downward_support_phase9_counter_yaw_emergency_gate"", ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,2
B,29,100,method-B-v34_seed-29_stage-100mm_attempt002,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\agent_3200.pt,3165749,03b580bc92e90a32a15c53e5b19e42a19cb75b9d795edbef396bb20b54cb9242,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""dcf500751263661930a30cffff3f029e45d081894019cdef594e3d0c01836066"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1], ""residual_phase_window"": [8, 10], ""residual_projection"": ""wheel_center_z_deficient_diagonal_downward_support_phase9_counter_yaw_emergency_gate"", ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,2
B,29,100,method-B-v34_seed-29_stage-100mm_attempt002,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\agent_32000.pt,3165832,2265606560832f3154a95695fb599a22eca5633345a3d38e47a22a0510a44405,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""dcf500751263661930a30cffff3f029e45d081894019cdef594e3d0c01836066"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1], ""residual_phase_window"": [8, 10], ""residual_projection"": ""wheel_center_z_deficient_diagonal_downward_support_phase9_counter_yaw_emergency_gate"", ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,2
B,29,100,method-B-v34_seed-29_stage-100mm_attempt002,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\agent_33600.pt,3165832,3700d7941c7fe55e79ce2dbe3a2c1dd1ca5558a2e6ca3e919021327adc71b8fd,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""dcf500751263661930a30cffff3f029e45d081894019cdef594e3d0c01836066"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1], ""residual_phase_window"": [8, 10], ""residual_projection"": ""wheel_center_z_deficient_diagonal_downward_support_phase9_counter_yaw_emergency_gate"", ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,2
B,29,100,method-B-v34_seed-29_stage-100mm_attempt002,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v34_seed-29_stage-100mm_attempt002\checkpoints\agent_35200.pt,3165832,f74016c542efd9fb71d1dc240ff9c643e160cfe74b8312ba2b6dadd671ac6798,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""dcf500751263661930a30cffff3f029e45d081894019cdef594e3d0c01836066"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1], ""residual_phase_window"": [8, 10], ""residual_projection"": ""wheel_center_z_deficient_diagonal_downward_support_phase9_counter_yaw_emergency_gate"", ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,2
